country,station id,date,rain (in),temperature (F),relative humidity (%),specific humidity (g/kg)
India,428090,10-24-2010,0,83.2,75.37346,18.48448
India,428090,10-25-2010,0,81.3,77.01587,17.75156
India,428090,10-26-2010,0,82.1,79.16572,18.73856
India,428090,10-27-2010,0,81.6,75.75483,17.63077
India,428090,10-28-2010,0,80.1,68.52761,15.1652
India,428090,10-29-2010,0,78.1,67.16115,13.90763
India,428090,10-30-2010,0,79.9,71.13399,15.64386
India,428090,10-31-2010,NA,82,70.12598,16.52307
India,428090,11-01-2010,0,73.4,78.28183,13.86183
India,428090,11-02-2010,0.01,75,79.48129,14.85841
India,428090,11-03-2010,0,78.4,72.72002,15.22038
India,428090,11-04-2010,0,79.5,68.23434,14.80336
India,428090,11-05-2010,0,77.8,70.94157,14.55144
India,428090,11-06-2010,0,80.2,70.19713,15.58952
India,428090,11-07-2010,0,81.6,72.01601,16.75176
India,428090,11-08-2010,0,80.7,74.66847,16.86843
India,428090,11-09-2010,0,81,62.54132,14.24509
India,428090,11-10-2010,0,78.9,67.94087,14.4492
India,428090,11-11-2010,0,79.1,67.26233,14.39874
India,428090,11-12-2010,0,78,69.27092,14.30068
India,428090,11-13-2010,0,79.5,74.57034,16.19148
India,428090,11-14-2010,0,78.8,75.5338,16.02652
India,428090,11-15-2010,0,79.2,73.03837,15.6989
India,428090,11-16-2010,0,81.3,72.72466,16.7524
India,428090,11-17-2010,0,81.5,72.00718,16.69479
India,428090,11-18-2010,0,81.6,74.99377,17.45177
India,428090,11-19-2010,0,81.3,73.9645,17.04096
India,428090,11-20-2010,0,80.7,73.41557,16.58253
India,428090,11-21-2010,0,74.9,64.52794,12.00208
India,428090,11-22-2010,0,72.3,61.99438,10.55711
India,428090,11-23-2010,0,71.4,66.23136,10.9428
India,428090,11-24-2010,0,74.5,64.7119,11.87545
India,428090,11-25-2010,0,76,68.36035,13.19935
India,428090,11-26-2010,0,77.3,72.87341,14.7041
India,428090,11-27-2010,0,78.7,72.49802,15.32543
India,428090,11-28-2010,0,79.8,68.96948,15.11344
India,428090,11-29-2010,0,76.4,70.81187,13.8612
India,428090,11-30-2010,0,71.8,68.4195,11.46216
India,428090,12-01-2010,0,68.9,57.27681,8.678329
India,428090,12-02-2010,0,68.6,64.05949,9.612089
India,428090,12-03-2010,0,69.1,66.22208,10.11141
India,428090,12-04-2010,0,69.2,65.2895,10.00254
India,428090,12-05-2010,0,70.1,74.55807,11.7919
India,428090,12-06-2010,0.08,68.1,81.5286,12.04265
India,428090,12-07-2010,0,72.3,72.6836,12.3911
India,428090,12-08-2010,0.16,68.3,85.03303,12.65159
India,428090,12-09-2010,0.71,70.8,85.16561,13.81125
India,428090,12-10-2010,0.03,73.4,77.7428,13.76558
India,428090,12-11-2010,0,72.1,71.90559,12.1743
India,428090,12-12-2010,NA,70.2,74.04371,11.75025
India,428090,12-13-2010,0.02,69.5,63.70091,9.858976
India,428090,12-14-2010,0,66.9,65.03594,9.201381
India,428090,12-15-2010,0,64.2,66.17021,8.519573
India,428090,12-16-2010,0,64.8,73.83328,9.714509
India,428090,12-17-2010,0,64.9,71.74573,9.471424
India,428090,12-18-2010,0,64.6,65.49289,8.551196
India,428090,12-19-2010,0,64.8,66.72007,8.773608
India,428090,12-20-2010,0,63.5,65.13099,8.181031
India,428090,12-21-2010,0,63.9,56.42323,7.18296
India,428090,12-22-2010,0,62.3,58.7974,7.075597
India,428090,12-23-2010,0,63,64.12348,7.913036
India,428090,12-24-2010,0,65.3,68.98904,9.233959
India,428090,12-25-2010,0,66.6,65.71336,9.201253
India,428090,12-26-2010,0,64.3,57.32246,7.401243
India,428090,12-27-2010,0,63,63.18439,7.7966
India,428090,12-28-2010,0,63.8,59.2063,7.512408
India,428090,12-29-2010,0,62.5,69.20574,8.393712
India,428090,12-30-2010,0,64.6,65.25407,8.519853
India,428090,12-31-2010,0,66.3,75.29792,10.44215
India,428090,01-01-2011,0,69.6,68.19619,10.59556
India,428090,01-02-2011,0,63.2,63.91064,7.942524
India,428090,01-03-2011,0,61.6,65.88326,7.737855
India,428090,01-04-2011,0,61.2,75.13394,8.70538
India,428090,01-05-2011,0,62.1,64.49489,7.709629
India,428090,01-06-2011,0,62.9,66.02733,8.120402
India,428090,01-07-2011,0,62.3,66.4483,8.000772
India,428090,01-08-2011,0,62.9,71.81571,8.83611
India,428090,01-09-2011,0,64,66.39055,8.488186
India,428090,01-10-2011,0,61.9,60.98096,7.236224
India,428090,01-11-2011,0,56.6,71.20284,6.99078
India,428090,01-12-2011,0,57,73.39309,7.312062
India,428090,01-13-2011,0,56.5,77.25281,7.560012
India,428090,01-14-2011,0,58.9,82.69532,8.828907
India,428090,01-15-2011,0,66.1,70.83369,9.751112
India,428090,01-16-2011,0,67.5,72.76422,10.51861
India,428090,01-17-2011,0,60.3,52.84602,5.920526
India,428090,01-18-2011,0,61.4,58.02597,6.762995
India,428090,01-19-2011,0,65.1,65.30974,8.67792
India,428090,01-20-2011,0,64,61.69026,7.884364
India,428090,01-21-2011,0,62,58.32119,6.943854
India,428090,01-22-2011,0,62.7,67.72292,8.271297
India,428090,01-23-2011,0,65.8,63.04735,8.583272
India,428090,01-24-2011,0,66.7,63.38176,8.903941
India,428090,01-25-2011,0,69.1,66.93753,10.22133
India,428090,01-26-2011,0,68.8,69.58942,10.51949
India,428090,01-27-2011,0,68.5,61.32741,9.168152
India,428090,01-28-2011,0,66.2,59.50507,8.212404
India,428090,01-29-2011,0,66.3,61.51299,8.520584
Bangladesh,419230,10-03-2007,0,85.7,76.57682,20.37864
Bangladesh,419230,10-04-2007,,,,
Bangladesh,419230,10-05-2007,,,,
Bangladesh,419230,10-06-2007,,,,
Bangladesh,419230,10-07-2007,1.05,82.9,86.34261,21.0083
Bangladesh,419230,10-08-2007,3.91,78.4,89.95221,18.87404
Bangladesh,419230,10-09-2007,2.39,78.6,88.17827,18.6212
Bangladesh,419230,10-10-2007,0,82.8,75.59475,18.30409
Bangladesh,419230,10-11-2007,,,,
Bangladesh,419230,10-12-2007,0,83.2,78.19288,19.18965
Bangladesh,419230,10-13-2007,0,83.8,79.01881,19.77812
Bangladesh,419230,10-14-2007,,,,
Bangladesh,419230,10-15-2007,,,,
Bangladesh,419230,10-16-2007,,,,
Bangladesh,419230,10-17-2007,,,,
Bangladesh,419230,10-18-2007,1.81,75.9,93.24097,18.00084
Bangladesh,419230,10-19-2007,,,,
Bangladesh,419230,10-20-2007,,,,
Bangladesh,419230,10-21-2007,,,,
Bangladesh,419230,10-22-2007,,,,
Bangladesh,419230,10-23-2007,,,,
Bangladesh,419230,10-24-2007,,,,
Bangladesh,419230,10-25-2007,,,,
Bangladesh,419230,10-26-2007,0,76.2,66.03945,12.83724
Bangladesh,419230,10-27-2007,,,,
Bangladesh,419230,10-28-2007,0,76.6,68.18279,13.43594
Bangladesh,419230,10-29-2007,0,79.3,65.45155,14.10501
Bangladesh,419230,10-30-2007,0,79.5,68.46902,14.85912
Bangladesh,419230,10-31-2007,,,,
Bangladesh,419230,11-01-2007,0.06,79.9,83.09372,18.30872
Bangladesh,419230,11-02-2007,0.02,78.2,86.40935,18.00217
Bangladesh,419230,11-03-2007,0,78.8,71.76685,15.22436
Bangladesh,419230,11-04-2007,,,,
Bangladesh,419230,11-05-2007,,,,
Bangladesh,419230,11-06-2007,0,77.3,78.83181,15.9227
Bangladesh,419230,11-07-2007,0,78,81.32113,16.81879
Bangladesh,419230,11-08-2007,0,78.1,75.73559,15.7048
Bangladesh,419230,11-09-2007,0,78.4,78.64247,16.47723
Bangladesh,419230,11-10-2007,0,78.4,78.64247,16.47723
Bangladesh,419230,11-11-2007,,,,
Bangladesh,419230,11-12-2007,0,76.6,67.00822,13.20263
Bangladesh,419230,11-13-2007,,,,
Bangladesh,419230,11-14-2007,0,74.4,75.69976,13.86612
Bangladesh,419230,11-15-2007,1.61,67.7,90.49453,13.1973
Bangladesh,419230,11-16-2007,,,,
Bangladesh,419230,11-17-2007,,,,
Bangladesh,419230,11-18-2007,,,,
Bangladesh,419230,11-19-2007,,,,
Bangladesh,419230,11-20-2007,0,72.1,83.20642,14.1082
Bangladesh,419230,11-21-2007,0,72.1,72.15818,12.22098
Bangladesh,419230,11-22-2007,0,69.8,73.22994,11.465
Bangladesh,419230,11-23-2007,0,73.2,70.75833,12.43855
Bangladesh,419230,11-24-2007,,,,
Bangladesh,419230,11-25-2007,0,72.3,71.67224,12.22101
Bangladesh,419230,11-26-2007,0,72.1,72.15818,12.22098
Bangladesh,419230,11-27-2007,0,71.6,78.14902,13.01978
Bangladesh,419230,11-28-2007,0,71.6,76.80044,12.79336
Bangladesh,419230,11-29-2007,,,,
Bangladesh,419230,11-30-2007,,,,
Bangladesh,419230,12-01-2007,0,72.1,63.53837,10.75156
Bangladesh,419230,12-02-2007,0,71,71.30006,11.62963
Bangladesh,419230,12-03-2007,,,,
Bangladesh,419230,12-04-2007,,,,
Bangladesh,419230,12-05-2007,0,69.8,76.92833,12.04827
Bangladesh,419230,12-06-2007,0,69.8,69.93599,10.94586
Bangladesh,419230,12-07-2007,0,69.5,69.41119,10.75169
Bangladesh,419230,12-08-2007,0,68.8,70.08733,10.59837
Bangladesh,419230,12-09-2007,,,,
Bangladesh,419230,12-10-2007,0,66.7,66.68233,9.373008
Bangladesh,419230,12-11-2007,,,,
Bangladesh,419230,12-12-2007,,,,
Bangladesh,419230,12-13-2007,0,68.6,62.00967,9.305515
Bangladesh,419230,12-14-2007,0,70.6,58.75443,9.441412
Bangladesh,419230,12-15-2007,0,70.4,63.1197,10.07794
Bangladesh,419230,12-16-2007,,,,
Bangladesh,419230,12-17-2007,,,,
Bangladesh,419230,12-18-2007,,,,
Bangladesh,419230,12-19-2007,,,,
Bangladesh,419230,12-20-2007,,,,
Bangladesh,419230,12-21-2007,,,,
Bangladesh,419230,12-22-2007,,,,
Bangladesh,419230,12-23-2007,,,,
Bangladesh,419230,12-24-2007,,,,
Bangladesh,419230,12-25-2007,,,,
Bangladesh,419230,12-26-2007,0,65.8,75.25575,10.25871
Bangladesh,419230,12-27-2007,,,,
Bangladesh,419230,12-28-2007,,,,
Bangladesh,419230,12-29-2007,,,,
Bangladesh,419230,12-30-2007,,,,
Bangladesh,419230,12-31-2007,,,,
Bangladesh,419230,01-01-2008,0,67.5,65.3381,9.441729
Bangladesh,419230,01-02-2008,0,67.2,68.19394,9.754796
Bangladesh,419230,01-03-2008,0,67.8,68.01115,9.93306
Bangladesh,419230,01-04-2008,,,,
Bangladesh,419230,01-05-2008,0,68.7,63.84015,9.614928
Bangladesh,419230,01-06-2008,0,68.9,59.18711,8.971986
Bangladesh,419230,01-07-2008,0,69.4,64.84437,10.00551
Bangladesh,419230,01-08-2008,0,68.9,68.61302,10.40987
Bangladesh,419230,01-09-2008,0,68,65.15766,9.579995
Bangladesh,419230,01-10-2008,0,68.2,69.28175,10.26087
Bangladesh,419230,01-11-2008,0,70.9,56.29004,9.136464
Bangladesh,419230,01-12-2008,0,66.7,NA,NA
Bangladesh,419230,01-13-2008,0,66.2,49.04438,6.764759
Bangladesh,419230,01-14-2008,0,63.3,67.29256,8.39699
Bangladesh,419230,01-15-2008,0,62.7,65.52154,8.003478
Bangladesh,419230,01-16-2008,0,64.4,65.95085,8.553574
Bangladesh,419230,01-17-2008,,,,
Bangladesh,419230,01-18-2008,0,65.3,78.78588,10.55675
Bangladesh,419230,01-19-2008,,,,
Bangladesh,419230,01-20-2008,0,71.3,78.94652,13.01955
Bangladesh,419230,01-21-2008,0,71,68.0968,11.10363
Bangladesh,419230,01-22-2008,0,64.6,58.43479,7.627614
Bangladesh,419230,01-23-2008,,,,
Bangladesh,419230,01-24-2008,0.13,62.1,81.42303,9.748048
Bangladesh,419230,01-25-2008,0.48,61.5,93.19851,10.9316
Bangladesh,419230,01-26-2008,0.27,62.7,90.63587,11.09188
Bangladesh,419230,01-27-2008,,,,
Bangladesh,419230,01-28-2008,,,,
Bangladesh,419230,01-29-2008,0,61,60.87037,6.997745
Bangladesh,419230,01-30-2008,0.02,59.4,78.62552,8.546784
Bangladesh,419230,01-31-2008,,,,
Bangladesh,419230,02-01-2008,,,,
Bangladesh,419230,02-02-2008,,,,
Bangladesh,419230,02-03-2008,0,64.2,59.03726,7.599182
Bangladesh,419230,02-04-2008,0,64,53.95939,6.894202
Bangladesh,419230,02-05-2008,,,,
Bangladesh,419230,02-06-2008,,,,
Bangladesh,419230,02-07-2008,0,75.2,69.23947,13.01988
Bangladesh,419230,02-08-2008,0,70.3,NA,NA
Bangladesh,419230,02-09-2008,,,,
Bangladesh,419230,02-10-2008,0,69.3,NA,NA
Bangladesh,419230,02-11-2008,0,67.4,50.33023,7.23832
Bangladesh,419230,02-12-2008,0,64,52.16465,6.663966
Bangladesh,419230,02-13-2008,0,64,45.49715,5.809194
Bangladesh,419230,02-14-2008,0,64,33.68502,4.297052
Bangladesh,419230,02-15-2008,,,,
Bangladesh,419230,02-16-2008,0,64,56.64713,7.239116
Bangladesh,419230,02-17-2008,0,66.7,59.78549,8.398626
Bangladesh,419230,02-18-2008,0,70.6,NA,NA
Bangladesh,419230,02-19-2008,,,,
Bangladesh,419230,02-20-2008,,,,
Bangladesh,419230,02-21-2008,0,67.9,66.57048,9.755129
Bangladesh,419230,02-22-2008,,,,
Bangladesh,419230,02-23-2008,0,69.8,55.74077,8.71237
Bangladesh,419230,02-24-2008,0,72.9,59.03553,10.25999
Bangladesh,419230,02-25-2008,0,73.4,79.64376,14.10922
Bangladesh,419230,02-26-2008,0,74.5,62.46762,11.46411
Bangladesh,419230,02-27-2008,0,68,43.04672,6.31659
Bangladesh,419230,02-28-2008,0,71.6,42.9243,7.125859
Bangladesh,419230,02-29-2008,0,73.9,50.8479,9.133018
Bangladesh,419230,03-01-2008,,,,
Bangladesh,419230,03-02-2008,0,76.2,71.28469,13.86544
Bangladesh,419230,03-03-2008,0,77.7,73.15866,14.96485
Bangladesh,419230,03-04-2008,,,,
Bangladesh,419230,03-05-2008,0.47,72.4,65.86928,11.26302
Bangladesh,419230,03-06-2008,,,,
Bangladesh,419230,03-07-2008,,,,
Bangladesh,419230,03-08-2008,0,77,76.1673,15.22611
Bangladesh,419230,03-09-2008,0,79.7,66.63161,14.55275
Bangladesh,419230,03-10-2008,0,80.2,64.42602,14.30094
Bangladesh,419230,03-11-2008,0,79.5,68.94051,14.96238
Bangladesh,419230,03-12-2008,0,81.9,58.25514,13.66205
Bangladesh,419230,03-13-2008,,,,
Bangladesh,419230,03-14-2008,0,81.1,59.80025,13.66441
Bangladesh,419230,03-15-2008,,,,
Bangladesh,419230,03-16-2008,0.04,81.8,45.99149,10.73203
Bangladesh,419230,03-17-2008,0,79.4,55.75788,12.04047
Bangladesh,419230,03-18-2008,0,82.4,70.40101,16.81219
Bangladesh,419230,03-19-2008,0.24,81,64.73361,14.75326
Bangladesh,419230,03-20-2008,,,,
Bangladesh,419230,03-21-2008,,,,
Bangladesh,419230,03-22-2008,,,,
Bangladesh,419230,03-23-2008,0,80.5,74.39996,16.70165
Bangladesh,419230,03-24-2008,,,,
Bangladesh,419230,03-25-2008,,,,
Bangladesh,419230,03-26-2008,,,,
Bangladesh,419230,03-27-2008,0.47,82.6,67.38218,16.18973
Bangladesh,419230,03-28-2008,,,,
Bangladesh,419230,03-29-2008,,,,
Bangladesh,419230,03-30-2008,0,82.5,61.63847,14.74905
Bangladesh,419230,03-31-2008,0,84.1,64.18033,16.18494
Bangladesh,419230,04-01-2008,0,80.9,54.77898,12.42648
Bangladesh,419230,04-02-2008,,,,
Bangladesh,419230,04-03-2008,,,,
Bangladesh,419230,04-04-2008,,,,
Bangladesh,419230,04-05-2008,0,79.9,63.0714,13.85988
Bangladesh,419230,04-06-2008,0,80.9,59.1569,13.42771
Bangladesh,419230,04-07-2008,,,,
Bangladesh,419230,04-08-2008,,,,
Bangladesh,419230,04-09-2008,0,80.1,46.42111,10.24559
Bangladesh,419230,04-10-2008,0,83.3,49.76091,12.20007
Bangladesh,419230,04-11-2008,,,,
Bangladesh,419230,04-12-2008,,,,
Bangladesh,419230,04-13-2008,,,,
Bangladesh,419230,04-14-2008,0,83.5,68.62316,16.98234
Bangladesh,419230,04-15-2008,,,,
Bangladesh,419230,04-16-2008,,,,
Bangladesh,419230,04-17-2008,0.31,84.7,68.96974,17.74786
Bangladesh,419230,04-18-2008,0,85.6,73.33523,19.4428
Bangladesh,419230,04-19-2008,,,,
Bangladesh,419230,04-20-2008,0,88.3,59.60512,17.19556
Bangladesh,419230,04-21-2008,,,,
Bangladesh,419230,04-22-2008,,,,
Bangladesh,419230,04-23-2008,,,,
Bangladesh,419230,04-24-2008,,,,
Bangladesh,419230,04-25-2008,0,87.2,62.79079,17.49733
Bangladesh,419230,04-26-2008,0,86.8,63.6009,17.49923
Bangladesh,419230,04-27-2008,,,,
Bangladesh,419230,04-28-2008,0,86.7,65.76847,18.04405
Bangladesh,419230,04-29-2008,0,87.9,65.23142,18.59772
Bangladesh,419230,04-30-2008,0,88,59.36952,16.96346
Bangladesh,419230,05-01-2008,,,,
Bangladesh,419230,05-02-2008,,,,
Bangladesh,419230,05-03-2008,0.87,84.2,63.97289,16.18458
Bangladesh,419230,05-04-2008,,,,
Bangladesh,419230,05-05-2008,,,,
Bangladesh,419230,05-06-2008,0.57,83.4,69.78286,17.21615
Bangladesh,419230,05-07-2008,0.03,83.2,NA,NA
Bangladesh,419230,05-08-2008,0.87,83.9,74.67661,18.73986
Bangladesh,419230,05-09-2008,,,,
Bangladesh,419230,05-10-2008,,,,
Bangladesh,419230,05-11-2008,,,,
Bangladesh,419230,05-12-2008,,,,
Bangladesh,419230,05-13-2008,,,,
Bangladesh,419230,05-14-2008,,,,
Bangladesh,419230,05-15-2008,,,,
Bangladesh,419230,05-16-2008,,,,
Bangladesh,419230,05-17-2008,,,,
Bangladesh,419230,05-18-2008,,,,
Bangladesh,419230,05-19-2008,,,,
Bangladesh,419230,05-20-2008,,,,
Bangladesh,419230,05-21-2008,,,,
Bangladesh,419230,05-22-2008,,,,
Bangladesh,419230,05-23-2008,,,,
Bangladesh,419230,05-24-2008,,,,
Bangladesh,419230,05-25-2008,,,,
Bangladesh,419230,05-26-2008,,,,
Bangladesh,419230,05-27-2008,,,,
Bangladesh,419230,05-28-2008,,,,
Bangladesh,419230,05-29-2008,,,,
Bangladesh,419230,05-30-2008,,,,
Bangladesh,419230,05-31-2008,,,,
Bangladesh,419230,06-01-2008,0,87.3,71.55464,20.03338
Bangladesh,419230,06-02-2008,3.35,79.2,87.61739,18.87404
Bangladesh,419230,06-03-2008,,,,
Bangladesh,419230,06-04-2008,,,,
Bangladesh,419230,06-05-2008,,,,
Bangladesh,419230,06-06-2008,,,,
Bangladesh,419230,06-07-2008,,,,
Bangladesh,419230,06-08-2008,,,,
Bangladesh,419230,06-09-2008,,,,
Bangladesh,419230,06-10-2008,0.03,82.6,83.79996,20.18277
Bangladesh,419230,06-11-2008,,,,
Bangladesh,419230,06-12-2008,,,,
Bangladesh,419230,06-13-2008,,,,
Bangladesh,419230,06-14-2008,,,,
Bangladesh,419230,06-15-2008,,,,
Bangladesh,419230,06-16-2008,,,,
Bangladesh,419230,06-17-2008,,,,
Bangladesh,419230,06-18-2008,,,,
Bangladesh,419230,06-19-2008,,,,
Bangladesh,419230,06-20-2008,0.5,79.3,89.98402,19.45434
Bangladesh,419230,06-21-2008,,,,
Bangladesh,419230,06-22-2008,,,,
Bangladesh,419230,06-23-2008,,,,
Bangladesh,419230,06-24-2008,,,,
Bangladesh,419230,06-25-2008,,,,
Bangladesh,419230,06-26-2008,,,,
Bangladesh,419230,06-27-2008,,,,
Bangladesh,419230,06-28-2008,,,,
Bangladesh,419230,06-29-2008,,,,
Bangladesh,419230,06-30-2008,0.86,82,87.4479,20.66181
Bangladesh,419230,07-01-2008,,,,
Bangladesh,419230,07-02-2008,,,,
Bangladesh,419230,07-03-2008,2.09,79.4,95.82072,20.80109
Bangladesh,419230,07-04-2008,,,,
Bangladesh,419230,07-05-2008,,,,
Bangladesh,419230,07-06-2008,,,,
Bangladesh,419230,07-07-2008,,,,
Bangladesh,419230,07-08-2008,,,,
Bangladesh,419230,07-09-2008,,,,
Bangladesh,419230,07-10-2008,2.87,83.3,85.23171,21.00761
Bangladesh,419230,07-11-2008,,,,
Bangladesh,419230,07-12-2008,1.42,83,86.0634,21.00814
Bangladesh,419230,07-13-2008,0.11,82.7,86.90402,21.0086
Bangladesh,419230,07-14-2008,,,,
Bangladesh,419230,07-15-2008,,,,
Bangladesh,419230,07-16-2008,,,,
Bangladesh,419230,07-17-2008,,,,
Bangladesh,419230,07-18-2008,,,,
Bangladesh,419230,07-19-2008,,,,
Bangladesh,419230,07-20-2008,,,,
Bangladesh,419230,07-21-2008,,,,
Bangladesh,419230,07-22-2008,,,,
Bangladesh,419230,07-23-2008,,,,
Bangladesh,419230,07-24-2008,,,,
Bangladesh,419230,07-25-2008,,,,
Bangladesh,419230,07-26-2008,,,,
Bangladesh,419230,07-27-2008,,,,
Bangladesh,419230,07-28-2008,,,,
Bangladesh,419230,07-29-2008,,,,
Bangladesh,419230,07-30-2008,,,,
Bangladesh,419230,07-31-2008,0,85.7,72.13222,19.18206
Bangladesh,419230,08-01-2008,,,,
Bangladesh,419230,08-02-2008,,,,
Bangladesh,419230,08-03-2008,,,,
Bangladesh,419230,08-04-2008,,,,
Bangladesh,419230,08-05-2008,0.28,81.8,85.43885,20.04914
Bangladesh,419230,08-06-2008,,,,
Bangladesh,419230,08-07-2008,,,,
Bangladesh,419230,08-08-2008,,,,
Bangladesh,419230,08-09-2008,,,,
Bangladesh,419230,08-10-2008,,,,
Bangladesh,419230,08-11-2008,,,,
Bangladesh,419230,08-12-2008,0.49,84.4,79.58499,20.31449
Bangladesh,419230,08-13-2008,,,,
Bangladesh,419230,08-14-2008,,,,
Bangladesh,419230,08-15-2008,0.02,83.1,80.82929,19.77973
Bangladesh,419230,08-16-2008,,,,
Bangladesh,419230,08-17-2008,,,,
Bangladesh,419230,08-18-2008,,,,
Bangladesh,419230,08-19-2008,,,,
Bangladesh,419230,08-20-2008,,,,
Bangladesh,419230,08-21-2008,,,,
Bangladesh,419230,08-22-2008,,,,
Bangladesh,419230,08-23-2008,,,,
Bangladesh,419230,08-24-2008,,,,
Bangladesh,419230,08-25-2008,,,,
Bangladesh,419230,08-26-2008,0.11,83,83.26938,20.31769
Bangladesh,419230,08-27-2008,,,,
Bangladesh,419230,08-28-2008,,,,
Bangladesh,419230,08-29-2008,1.64,79.6,91.80089,20.05049
Bangladesh,419230,08-30-2008,,,,
Bangladesh,419230,08-31-2008,0,85.9,75.83519,20.30976
Bangladesh,419230,09-01-2008,,,,
Bangladesh,419230,09-02-2008,,,,
Bangladesh,419230,09-03-2008,,,,
Bangladesh,419230,09-04-2008,0,85.1,80.42346,21.00332
Bangladesh,419230,09-05-2008,,,,
Bangladesh,419230,09-06-2008,,,,
Bangladesh,419230,09-07-2008,,,,
Bangladesh,419230,09-08-2008,1.76,82.8,86.62281,21.00845
Bangladesh,419230,09-09-2008,0,84.2,79.04616,20.04444
Bangladesh,419230,09-10-2008,0,86,76.85283,20.65234
Bangladesh,419230,09-11-2008,,,,
Bangladesh,419230,09-12-2008,0.24,86.4,73.64585,20.03717
Bangladesh,419230,09-13-2008,,,,
Bangladesh,419230,09-14-2008,0.01,85.4,76.04854,20.04082
Bangladesh,419230,09-15-2008,,,,
Bangladesh,419230,09-16-2008,,,,
Bangladesh,419230,09-17-2008,,,,
Bangladesh,419230,09-18-2008,,,,
Bangladesh,419230,09-19-2008,,,,
Bangladesh,419230,09-20-2008,0.02,82.4,91.58111,21.93755
Bangladesh,419230,09-21-2008,,,,
Bangladesh,419230,09-22-2008,0.74,82,82.38803,19.45216
Bangladesh,419230,09-23-2008,,,,
Bangladesh,419230,09-24-2008,0.19,84.2,79.04616,20.04444
Bangladesh,419230,09-25-2008,0,85.1,77.81031,20.31245
Bangladesh,419230,09-26-2008,2.27,82.2,84.05618,19.98149
Bangladesh,419230,09-27-2008,,,,
Bangladesh,419230,09-28-2008,,,,
Bangladesh,419230,09-29-2008,,,,
Bangladesh,419230,09-30-2008,,,,
Bangladesh,419230,10-01-2008,0,84.9,72.78896,18.86382
Bangladesh,419230,10-02-2008,0.06,81.5,91.55446,21.29174
Bangladesh,419230,10-03-2008,,,,
Bangladesh,419230,10-04-2008,,,,
Bangladesh,419230,10-05-2008,,,,
Bangladesh,419230,10-06-2008,,,,
Bangladesh,419230,10-07-2008,,,,
Bangladesh,419230,10-08-2008,,,,
Bangladesh,419230,10-09-2008,2.32,80.6,87.38717,19.71691
Bangladesh,419230,10-10-2008,0,81.4,90.35456,20.94006
Bangladesh,419230,10-11-2008,0,82.4,81.86618,19.58272
Bangladesh,419230,10-12-2008,0,83.7,73.42125,18.30174
Bangladesh,419230,10-13-2008,0,83.3,74.37865,18.30284
Bangladesh,419230,10-14-2008,,,,
Bangladesh,419230,10-15-2008,0,84.1,71.51139,18.05396
Bangladesh,419230,10-16-2008,0,83.7,70.28304,17.51115
Bangladesh,419230,10-17-2008,0,84.6,71.31624,18.29895
Bangladesh,419230,10-18-2008,0,84,61.5947,15.47641
Bangladesh,419230,10-19-2008,,,,
Bangladesh,419230,10-20-2008,0,85.2,65.83764,17.20998
Bangladesh,419230,10-21-2008,0,84.1,64.18033,16.18494
Bangladesh,419230,10-22-2008,0,82.6,69.47237,16.69703
Bangladesh,419230,10-23-2008,0,83.3,70.00953,17.21645
Bangladesh,419230,10-24-2008,0.06,78.5,79.4521,16.70404
Bangladesh,419230,10-25-2008,,,,
Bangladesh,419230,10-26-2008,2.24,68.9,92.74582,14.10264
Bangladesh,419230,10-27-2008,2.12,69.2,93.07299,14.30026
Bangladesh,419230,10-28-2008,0,73.4,78.28183,13.86592
Bangladesh,419230,10-29-2008,0,75.2,76.02532,14.30699
Bangladesh,419230,10-30-2008,0,76.1,71.5224,13.86552
Bangladesh,419230,10-31-2008,0,78.4,70.51107,14.75826
Bangladesh,419230,11-01-2008,0,78.7,66.75939,14.1061
Bangladesh,419230,11-02-2008,0,79.8,69.44346,15.22276
Bangladesh,419230,11-03-2008,0,77.8,NA,NA
Bangladesh,419230,11-04-2008,0,77.6,68.0463,13.864
Bangladesh,419230,11-05-2008,0,78,68.32161,14.10719
Bangladesh,419230,11-06-2008,,,,
Bangladesh,419230,11-07-2008,,,,
Bangladesh,419230,11-08-2008,0,78.7,65.6152,13.8623
Bangladesh,419230,11-09-2008,,,,
Bangladesh,419230,11-10-2008,0,74.9,72.15998,13.43718
Bangladesh,419230,11-11-2008,0,74.3,69.15149,12.61479
Bangladesh,419230,11-12-2008,0,73.1,68.79134,12.04931
Bangladesh,419230,11-13-2008,0,73.8,67.66357,12.13461
Bangladesh,419230,11-14-2008,0,73,69.99954,12.22098
Bangladesh,419230,11-15-2008,0,73.1,70.99699,12.43856
Bangladesh,419230,11-16-2008,,,,
Bangladesh,419230,11-17-2008,0,71.6,64.62394,10.75175
Bangladesh,419230,11-18-2008,0,72,66.76646,11.26313
Bangladesh,419230,11-19-2008,0,72.6,69.96096,12.0494
Bangladesh,419230,11-20-2008,,,,
Bangladesh,419230,11-21-2008,,,,
Bangladesh,419230,11-22-2008,0,73.3,NA,NA
Bangladesh,419230,11-23-2008,0,71.5,55.15241,9.135971
Bangladesh,419230,11-24-2008,0,69.8,74.53252,11.67038
Bangladesh,419230,11-25-2008,,,,
Bangladesh,419230,11-26-2008,,,,
Bangladesh,419230,11-27-2008,0,71.6,65.78365,10.94598
Bangladesh,419230,11-28-2008,,,,
Bangladesh,419230,11-29-2008,,,,
Bangladesh,419230,11-30-2008,0,71.5,69.11838,11.46555
