STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
612910,99999, 20080116,   77.3,24,   30.0,24, 9999.9, 0, 9999.9, 0,   6.2,23,  10.1,24,  18.1,  21.0,   89.6 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080117,   75.7,24,   27.4,24, 9999.9, 0, 9999.9, 0,   6.2,21,   9.5,24,  14.0,  22.9,   89.6 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080118,   72.5,24,   26.0,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.6,24,  14.0, 999.9,   85.1 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080121,   78.8,13,   24.8,13, 9999.9, 0, 9999.9, 0,   6.2,13,   9.4,13,  19.4, 999.9,   86.4*,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080122,   71.8,22,   29.4,22, 9999.9, 0, 9999.9, 0,   5.3,19,   8.2,22,  15.9,  23.9,   85.3 ,  57.2*, 0.00I,999.9, 000000,
612910,99999, 20080123,   71.5,19,   29.8,19, 9999.9, 0, 9999.9, 0,   4.8,18,   7.3,19,  13.0, 999.9,   85.3 ,  57.2*, 0.00I,999.9, 000000,
612910,99999, 20080124,   71.1,14,   28.4,14, 9999.9, 0, 9999.9, 0,   6.2,13,   6.6,14,   9.9, 999.9,   88.2 ,  57.2*, 0.00I,999.9, 000000,
612910,99999, 20080125,   72.4,24,   26.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.9,24,  13.0, 999.9,   88.0 ,  59.0*, 0.00I,999.9, 000000,
612910,99999, 20080126,   73.9,22,   24.4,22, 9999.9, 0, 9999.9, 0,   6.2,21,   9.2,22,  16.9, 999.9,   88.9 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080127,   71.6,24,   26.0,24, 9999.9, 0, 9999.9, 0,   5.8,18,   8.1,24,  14.0, 999.9,   86.0 ,  59.0*, 0.00I,999.9, 000000,
612910,99999, 20080128,   72.0,24,   27.4,24, 9999.9, 0, 9999.9, 0,   4.3,24,   8.3,24,  18.1, 999.9,   86.0 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080129,   76.9,15,   27.4,15, 9999.9, 0, 9999.9, 0,   5.1,15,   7.6,15,  15.9, 999.9,   86.0 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080130,   73.7,23,   29.2,23, 9999.9, 0, 9999.9, 0,   5.8,23,   7.3,23,  14.0, 999.9,   85.1 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080131,   73.4,24,   27.1,24, 9999.9, 0, 9999.9, 0,   6.0,23,   8.0,24,  15.9, 999.9,   88.3 ,  59.0*, 0.00I,999.9, 000000,
612910,99999, 20080201,   76.0,24,   27.5,24, 9999.9, 0, 9999.9, 0,   6.1,22,   7.4,24,  13.0, 999.9,   91.0 ,  62.6*, 0.00I,999.9, 000000,
612910,99999, 20080202,   75.6,23,   28.6,23, 9999.9, 0, 9999.9, 0,   6.1,23,   5.2,23,   9.9, 999.9,   93.2 ,  53.6*, 0.00I,999.9, 000000,
612910,99999, 20080203,   78.7,24,   24.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   6.8,24,  12.0,  18.1,   96.8 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080204,   78.3,24,   24.6,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.0,24,   9.9, 999.9,   97.9 ,  59.0 , 0.00I,999.9, 000000,
612910,99999, 20080205,   80.4,22,   26.3,20, 9999.9, 0, 9999.9, 0,   6.2,20,   4.5,22,   9.9, 999.9,   98.6 ,  64.4 , 0.00I,999.9, 000000,
612910,99999, 20080206,   84.3,16,   30.1,15, 9999.9, 0, 9999.9, 0,   6.2,16,   5.5,16,   9.9, 999.9,  100.0 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080207,   82.5,24,   28.7,23, 9999.9, 0, 9999.9, 0,   6.2,19,   6.4,24,  12.0, 999.9,  100.0 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080208,   82.1,24,   28.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.6,24,  12.0, 999.9,  100.4 ,  64.0 , 0.00I,999.9, 000000,
612910,99999, 20080209,   81.4,20,   32.2,20, 9999.9, 0, 9999.9, 0,   6.2,18,   6.1,20,  11.1,  18.1,   98.1 ,  64.4*, 0.00I,999.9, 000000,
612910,99999, 20080210,   84.5,16,   33.9,16, 9999.9, 0, 9999.9, 0,   5.7,16,   5.2,16,   9.9, 999.9,   98.6 ,  62.6 , 0.00I,999.9, 000000,
612910,99999, 20080211,   83.7,24,   33.6,24, 9999.9, 0, 9999.9, 0,   6.2,23,   6.9,24,  13.0, 999.9,  100.4 ,  71.6*, 0.00I,999.9, 000000,
612910,99999, 20080212,   76.9,13,   32.4,13, 9999.9, 0, 9999.9, 0,   6.2,13,   4.9,13,  11.7, 999.9,   91.4*,  66.2*, 0.00I,999.9, 000000,
612910,99999, 20080213,   78.4,11,   23.6,11, 9999.9, 0, 9999.9, 0,   6.2,11,   6.9,11,  11.1, 999.9,   95.9 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080214,   80.3,18,   21.7,18, 9999.9, 0, 9999.9, 0,   6.2,17,   6.2,18,  11.1, 999.9,   96.8*,  66.2*, 0.00I,999.9, 000000,
612910,99999, 20080216,   84.6, 7,   26.8, 7, 9999.9, 0, 9999.9, 0,   2.1, 7,   6.6, 7,   8.0, 999.9,   98.1 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080217,   83.7,21,   25.2,21, 9999.9, 0, 9999.9, 0,   3.4,21,   9.7,21,  15.0, 999.9,   98.6 ,  69.8*, 0.00I,999.9, 000000,
612910,99999, 20080218,   89.1,13,   21.4,13, 9999.9, 0, 9999.9, 0,   6.0,13,  10.4,13,  15.9,  26.0,   97.2 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080219,   83.6,24,   23.4,24, 9999.9, 0, 9999.9, 0,   6.1,20,   9.2,24,  15.0, 999.9,   96.1 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080220,   81.3,24,   28.4,24, 9999.9, 0, 9999.9, 0,   4.5,24,   8.5,24,  18.1, 999.9,   94.1 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080221,   78.0,24,   25.8,24, 9999.9, 0, 9999.9, 0,   2.9,23,   8.1,24,  15.0, 999.9,   91.4*,  64.4*, 0.00I,999.9, 000000,
612910,99999, 20080222,   79.0,24,   21.7,24, 9999.9, 0, 9999.9, 0,   2.0,24,   5.7,24,  12.0, 999.9,   93.6 ,  66.2 , 0.00I,999.9, 000000,
612910,99999, 20080223,   80.5,24,   24.5,23, 9999.9, 0, 9999.9, 0,   2.7,24,   3.9,24,   9.9, 999.9,   98.6 ,  64.4*, 0.00I,999.9, 000000,
612910,99999, 20080224,   82.9,24,   30.0,24, 9999.9, 0, 9999.9, 0,   3.6,24,   2.8,24,   8.0, 999.9,  102.2*,  64.4*, 0.00I,999.9, 000000,
612910,99999, 20080225,   85.2,24,   29.3,22, 9999.9, 0, 9999.9, 0,   5.1,23,   4.0,24,   8.0, 999.9,  103.1 ,  66.2*, 0.00I,999.9, 000000,
612910,99999, 20080226,   83.6,21,   36.1,21, 9999.9, 0, 9999.9, 0,   5.4,21,   1.9,21,   8.0,  19.0,  102.2 ,  66.0 , 0.00I,999.9, 000000,
612910,99999, 20080227,   85.9,23,   32.2,23, 9999.9, 0, 9999.9, 0,   5.8,21,   4.5,23,  13.0, 999.9,   99.5 ,  73.2*, 0.00I,999.9, 000000,
612910,99999, 20080228,   85.0,24,   30.6,24, 9999.9, 0, 9999.9, 0,   6.1,24,   4.9,24,   8.0,  16.9,   98.6*,  69.8 , 0.00I,999.9, 000000,
612910,99999, 20080229,   84.5,21,   29.3,21, 9999.9, 0, 9999.9, 0,   6.2,19,   4.8,21,   8.9, 999.9,   98.6 ,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080301,   86.8,21,   24.6,21, 1008.2, 4,  968.2, 4,   4.9,20,   6.6,21,  15.9, 999.9,  100.8 ,  66.0 , 0.00I,999.9, 000000,
612910,99999, 20080302,   84.6,22,   23.5,22, 9999.9, 0, 9999.9, 0,   5.9,20,   5.1,22,  14.0, 999.9,  101.8 ,  69.8*, 0.00I,999.9, 000000,
612910,99999, 20080303,   86.8,20,   24.7,20, 9999.9, 0, 9999.9, 0,   5.8,20,   7.1,20,  14.0, 999.9,   99.5 ,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080304,   86.1,24,   26.9,24, 9999.9, 0, 9999.9, 0,   5.0,24,   7.8,24,  14.0, 999.9,  100.4 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080305,   86.6,24,   26.8,24, 9999.9, 0, 9999.9, 0,   5.8,24,   6.1,24,  15.0, 999.9,  102.4 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080306,   86.3,23,   25.0,23, 9999.9, 0, 9999.9, 0,   6.1,23,   8.8,23,  15.0, 999.9,   98.6*,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080307,   89.6,15,   24.7,15, 9999.9, 0, 9999.9, 0,   6.2,15,  10.5,15,  15.9,  21.0,   98.8 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080308,   83.7,23,   23.2,23, 9999.9, 0, 9999.9, 0,   6.2,23,   8.5,23,  15.0,  22.0,   97.9 ,  69.8*, 0.00I,999.9, 000000,
612910,99999, 20080309,   84.0,18,   26.3,18, 9999.9, 0, 9999.9, 0,   6.2,18,   3.3,18,   9.9, 999.9,   99.7 ,  58.6 , 0.00I,999.9, 000000,
612910,99999, 20080310,   83.0,24,   27.2,24, 9999.9, 0, 9999.9, 0,   6.0,24,   4.4,24,  12.0, 999.9,  100.4*,  64.4*, 0.00I,999.9, 000000,
612910,99999, 20080311,   81.3,24,   27.8,24, 9999.9, 0, 9999.9, 0,   6.2,21,   2.8,24,   8.0,  15.9,   99.5 ,  62.6*, 0.00I,999.9, 000000,
612910,99999, 20080312,   85.3,24,   34.0,24, 9999.9, 0, 9999.9, 0,   5.9,24,   5.2,24,  11.7, 999.9,  100.4*,  68.0*, 0.00I,999.9, 000000,
612910,99999, 20080313,   87.4,24,   58.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.4,24,   9.9, 999.9,  100.9 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080314,   88.1,23,   55.9,23, 1006.8, 4,  966.9, 4,   6.5,23,   4.2,23,  12.0,  16.9,  101.5 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080315,   89.9,24,   33.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.5,24,  15.9, 999.9,  104.0*,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080316,   89.2,21,   30.2,21, 9999.9, 0, 9999.9, 0,   5.9,20,   6.9,21,  13.0,  21.0,  103.1 ,  69.8*, 0.00I,999.9, 000000,
612910,99999, 20080317,   87.8,24,   20.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.8,24,  15.9,  27.0,  104.0 ,  69.8*, 0.00I,999.9, 000000,
612910,99999, 20080318,   88.5,24,   21.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.2,24,  14.0, 999.9,  102.2*,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080319,   85.9,24,   24.4,23, 9999.9, 0, 9999.9, 0,   6.2,24,   4.2,24,  12.0, 999.9,  104.4 ,  66.2*, 0.00I,999.9, 000000,
612910,99999, 20080320,   86.5,24,   42.3,24, 9999.9, 0, 9999.9, 0,   6.5,24,   2.9,24,   9.9, 999.9,  104.0 ,  66.2 , 0.00I,999.9, 000000,
612910,99999, 20080321,   89.6,24,   51.7,24, 9999.9, 0, 9999.9, 0,   6.6,23,   4.2,24,  14.0, 999.9,  103.1 ,  78.8*, 0.00I,999.9, 000000,
612910,99999, 20080322,   89.3,23,   45.8,23, 9999.9, 0, 9999.9, 0,   6.2,22,   6.2,23,  12.0, 999.9,  102.2 ,  75.2 , 0.00I,999.9, 000000,
612910,99999, 20080323,   86.2,24,   59.1,24, 9999.9, 0, 9999.9, 0,   6.6,23,   4.5,24,  14.0, 999.9,   99.5 ,  71.6 ,99.99 ,999.9, 010010,
612910,99999, 20080324,   84.5,24,   65.8,24, 9999.9, 0, 9999.9, 0,   6.6,24,   4.0,24,   9.9,  20.0,   98.8 ,  77.0 , 0.00G,999.9, 010010,
612910,99999, 20080325,   78.7,16,   67.5,16, 9999.9, 0, 9999.9, 0,   6.0,16,   6.3,16,  15.9,  22.9,   90.9 ,  71.1*, 0.00H,999.9, 010010,
612910,99999, 20080326,   86.9,18,   52.4,18, 9999.9, 0, 9999.9, 0,   6.2,13,   3.5,18,  11.1, 999.9,  104.0 ,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080327,   90.6,24,   35.7,23, 9999.9, 0, 9999.9, 0,   4.5,24,   7.8,24,  15.0,  20.0,  104.0*,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080328,   89.8,11,   30.4,11, 9999.9, 0, 9999.9, 0,   5.0,10,   9.4,11,  15.0, 999.9,  104.0*,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080329,   94.0,13,   29.6,13, 9999.9, 0, 9999.9, 0,   1.3,13,   7.0,13,  15.0, 999.9,  102.4 ,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080330,   87.5,24,   30.0,24, 9999.9, 0, 9999.9, 0,   5.3,24,   5.5,24,  12.0,  22.0,  105.6 ,  68.0 , 0.00I,999.9, 000000,
612910,99999, 20080331,   91.2,24,   23.4,24, 9999.9, 0, 9999.9, 0,   6.2,21,   7.3,24,  14.0,  22.9,  106.7 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080401,   92.7,24,   27.5,24, 9999.9, 0, 9999.9, 0,   6.1,24,   9.9,24,  20.0,  27.0,  104.0*,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080402,   92.2,24,   30.6,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.0,24,  13.0,  22.9,  103.3 ,  78.8*, 0.00I,999.9, 000000,
612910,99999, 20080403,   90.5,21,   27.2,21, 9999.9, 0, 9999.9, 0,   4.6,21,   7.8,21,  12.0,  15.0,  102.7 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080404,   86.5,24,   20.9,24, 9999.9, 0, 9999.9, 0,   5.8,24,   7.1,24,  11.1,  18.1,   98.6*,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080405,   84.5,24,   18.4,24, 9999.9, 0, 9999.9, 0,   6.2,20,   9.1,24,  13.0, 999.9,   96.8 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080406,   83.8,24,   19.7,24, 9999.9, 0, 9999.9, 0,   6.1,24,   5.3,24,   9.9, 999.9,   99.5 ,  66.2*, 0.00I,999.9, 000000,
612910,99999, 20080407,   84.0,23,   20.3,23, 9999.9, 0, 9999.9, 0,   6.2,22,   4.9,23,   9.9, 999.9,  100.4 ,  60.8*, 0.00I,999.9, 000000,
612910,99999, 20080408,   88.9,16,   23.0,16, 9999.9, 0, 9999.9, 0,   6.2,16,   7.0,16,  14.0,  16.9,  102.2*,  68.0 , 0.00I,999.9, 000000,
612910,99999, 20080409,   89.0,24,   25.1,24, 9999.9, 0, 9999.9, 0,   5.6,24,   5.5,24,  14.0, 999.9,  104.9 ,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080410,   89.4,24,   22.1,24, 9999.9, 0, 9999.9, 0,   6.1,24,   5.8,24,  12.0, 999.9,  105.8 ,  73.2 , 0.00I,999.9, 000000,
612910,99999, 20080411,   87.1,24,   34.9,23, 9999.9, 0, 9999.9, 0,   6.0,24,   2.8,24,   8.9,  18.1,  104.9 ,  65.8 , 0.00I,999.9, 000000,
612910,99999, 20080412,   91.5,24,   50.4,24, 9999.9, 0, 9999.9, 0,   6.5,24,   3.5,24,   8.9, 999.9,  104.4 ,  77.9 , 0.00I,999.9, 000000,
612910,99999, 20080413,   93.0,23,   41.7,23, 9999.9, 0, 9999.9, 0,   6.2,23,   4.9,23,  11.1, 999.9,  105.8 ,  77.9 , 0.00I,999.9, 000000,
612910,99999, 20080414,   92.7,20,   30.4,20, 9999.9, 0, 9999.9, 0,   6.2,20,   5.5,20,  12.0, 999.9,  105.8*,  75.6 , 0.00I,999.9, 000000,
612910,99999, 20080415,   90.1,24,   49.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.2,24,   8.9, 999.9,  104.0 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080416,   88.7,24,   60.4,24, 9999.9, 0, 9999.9, 0,   6.3,24,   6.9,24,  19.0,  35.0,  103.1 ,  80.6*, 0.24E,999.9, 010010,
612910,99999, 20080417,   84.5,21,   62.2,21, 9999.9, 0, 9999.9, 0,   6.2,21,   8.0,21,  15.9, 999.9,   96.8 ,  78.8*, 0.00I,999.9, 000000,
612910,99999, 20080418,   89.2,24,   57.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,   3.0,24,  11.1, 999.9,  104.0*,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080419,   92.2,24,   60.1,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.0,24,  15.0, 999.9,  102.9 ,  86.0*, 0.00E,999.9, 010010,
612910,99999, 20080420,   90.8,24,   62.0,24, 9999.9, 0, 9999.9, 0,   6.5,23,   4.2,24,  12.0,  19.0,  104.0 ,  82.4*, 0.00E,999.9, 000010,
612910,99999, 20080421,   81.1,24,   67.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,   6.5,24,  14.0,  16.9,   95.9 ,  71.6*, 0.63F,999.9, 010010,
612910,99999, 20080422,   88.4,24,   58.3,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.0,24,  14.0,  21.0,  105.8 ,  73.4 , 0.00I,999.9, 000000,
612910,99999, 20080423,   92.4,24,   41.0,22, 9999.9, 0, 9999.9, 0,   6.2,24,   5.7,24,  13.0,  22.9,  107.6*,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080424,   91.3,24,   59.3,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.7,24,   8.9, 999.9,  104.4 ,  80.6 , 0.00I,999.9, 000000,
612910,99999, 20080425,   90.1,24,   60.2,24, 9999.9, 0, 9999.9, 0,   6.5,24,   5.6,24,  13.0,  23.9,  104.9 ,  81.7*, 0.00I,999.9, 000010,
612910,99999, 20080426,   92.4,21,   49.7,20, 9999.9, 0, 9999.9, 0,   6.2,21,   3.7,21,   8.9, 999.9,  106.7 ,  75.0 , 0.00I,999.9, 000000,
612910,99999, 20080427,   90.6,24,   43.3,24, 9999.9, 0, 9999.9, 0,   3.1,24,   2.3,24,   5.1, 999.9,  104.9 ,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080428,   89.6,24,   60.5,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.6,24,  20.0,  32.1,  102.2 ,  73.4*,99.99 ,999.9, 010010,
612910,99999, 20080429,   85.1,24,   61.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,   5.7,24,  13.0,  18.1,   98.6*,  71.6 , 0.47G,999.9, 010010,
612910,99999, 20080430,   77.4,24,   67.2,24, 9999.9, 0, 9999.9, 0,   6.7,24,   4.9,24,  15.9, 999.9,   84.2 ,  73.4 , 0.20G,999.9, 010010,
612910,99999, 20080501,   83.4,24,   66.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   3.5,24,   9.9, 999.9,   97.9 ,  71.6*, 0.00G,999.9, 000000,
612910,99999, 20080502,   87.8,24,   64.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.0,24,   6.0, 999.9,  102.2 ,  77.0 , 0.00I,999.9, 000000,
612910,99999, 20080503,   91.3,24,   50.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.7,24,  12.0, 999.9,  107.6 ,  76.1 , 0.00I,999.9, 000000,
612910,99999, 20080504,   90.2,24,   56.9,24, 9999.9, 0, 9999.9, 0,   6.3,24,   4.4,24,  12.0, 999.9,  105.8 ,  75.2 , 0.00I,999.9, 000000,
612910,99999, 20080505,   88.8,24,   63.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   5.8,24,  12.0,  16.9,  104.0*,  78.8*, 0.00I,999.9, 000010,
612910,99999, 20080506,   85.2,24,   63.3,24, 9999.9, 0, 9999.9, 0,   6.5,24,   6.6,24,  14.0, 999.9,   96.8 ,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080507,   88.9,24,   60.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,   2.2,24,  12.0, 999.9,  103.1 ,  74.3 , 0.00I,999.9, 000000,
612910,99999, 20080508,   90.8,24,   58.8,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.3,24,  15.0, 999.9,  104.9 ,  76.3 , 0.00I,999.9, 000000,
612910,99999, 20080509,   86.5,24,   64.4,24, 9999.9, 0, 9999.9, 0,   6.5,24,   8.5,24,  16.9,  21.0,   94.1 ,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080510,   87.7,24,   62.9,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.1,24,  12.0, 999.9,  102.2 ,  75.9 , 0.00I,999.9, 000010,
612910,99999, 20080511,   87.7,23,   64.0,23, 9999.9, 0, 9999.9, 0,   6.7,22,   6.8,23,  20.0,  32.1,  104.0*,  77.0*,99.99 ,999.9, 010010,
612910,99999, 20080512,   83.6,24,   64.5,24, 9999.9, 0, 9999.9, 0,   6.5,24,   7.6,24,  13.0, 999.9,   93.9 ,  75.2*,99.99 ,999.9, 010010,
612910,99999, 20080513,   85.5,21,   66.2,21, 9999.9, 0, 9999.9, 0,   6.7,21,   6.5,21,  15.9,  25.1,   97.7 ,  75.2*, 0.00E,999.9, 010010,
612910,99999, 20080514,   85.6,24,   65.2,24, 9999.9, 0, 9999.9, 0,   6.5,24,   3.0,24,   8.9, 999.9,   98.6 ,  75.9 , 0.08E,999.9, 000010,
612910,99999, 20080515,   89.9,24,   61.4,23, 9999.9, 0, 9999.9, 0,   6.5,24,   6.1,24,  14.0, 999.9,  100.6 ,  82.4*, 0.00I,999.9, 000000,
612910,99999, 20080516,   92.5,24,   55.7,24, 9999.9, 0, 9999.9, 0,   6.3,23,   6.2,24,  14.0,  22.0,  104.0*,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080517,   89.2,24,   56.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.1,24,  20.0,  22.0,  104.7*,  77.0*, 0.00I,999.9, 000000,
612910,99999, 20080518,   89.0,24,   58.1,24, 9999.9, 0, 9999.9, 0,   6.5,24,   4.1,24,   8.0, 999.9,  102.2 ,  78.8 , 0.00I,999.9, 000000,
612910,99999, 20080519,   90.6,24,   62.4,24, 9999.9, 0, 9999.9, 0,   6.5,24,   5.3,24,   9.9, 999.9,  102.2 ,  83.3 , 0.00I,999.9, 000010,
612910,99999, 20080520,   87.7,24,   65.2,24, 9999.9, 0, 9999.9, 0,   5.8,24,   8.2,24,  15.9,  16.9,  100.4*,  69.8*,99.99 ,999.9, 010010,
612910,99999, 20080521,   80.8,24,   69.0,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.1,24,  14.0, 999.9,   89.6*,  71.6*,99.99 ,999.9, 010010,
612910,99999, 20080522,   85.2,23,   66.3,23, 9999.9, 0, 9999.9, 0,   6.2,22,   3.8,23,   8.0, 999.9,   98.6*,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080523,   88.2,24,   60.2,24, 9999.9, 0, 9999.9, 0,   6.3,23,   4.0,24,  13.0, 999.9,  104.0*,  75.2*, 0.00I,999.9, 000000,
612910,99999, 20080524,   88.8,22,   53.0,22, 9999.9, 0, 9999.9, 0,   6.2,21,   3.1,22,   8.0, 999.9,  104.0*,  73.4*, 0.00I,999.9, 000000,
612910,99999, 20080525,   88.6,24,   63.3,24, 9999.9, 0, 9999.9, 0,   6.7,22,   5.6,24,  14.0,  23.9,  100.4*,  78.8*, 0.00I,999.9, 000010,
612910,99999, 20080526,   87.9,24,   62.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.8,24,  12.0, 999.9,   98.6*,  78.8*, 0.00I,999.9, 000000,
612910,99999, 20080527,   90.3,24,   63.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.4,24,   8.0, 999.9,  100.4*,  80.6*, 0.00I,999.9, 000000,
612910,99999, 20080528,   87.1,13,   64.4,13, 9999.9, 0, 9999.9, 0,   6.3,13,   5.2,13,  11.1, 999.9,   98.6*,  78.8*, 0.00I,999.9, 000000,
612910,99999, 20080529,   98.2,12,   49.2,12, 9999.9, 0, 9999.9, 0,   6.2,12,  10.9,12,  14.0,  22.0,  104.0*,  87.8*, 0.00I,999.9, 000000,
612910,99999, 20080530,   88.2,24,   63.4,24, 9999.9, 0, 9999.9, 0,   6.8,22,   8.0,24,  13.0, 999.9,   95.2 ,  80.6*, 0.00I,999.9, 000010,
612910,99999, 20080531,   88.8,24,   60.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,   3.5,24,   8.0, 999.9,  100.4*,  76.3 , 0.00I,999.9, 000010,
612910,99999, 20080601,   84.8,24,   66.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.9,24,  13.0,  25.1,   96.8*,  77.0*, 0.20G,999.9, 000010,
612910,99999, 20080602,   84.7,24,   61.5,24, 9999.9, 0, 9999.9, 0,   6.3,24,   9.7,24,  42.0, 999.9,   96.8 ,  73.2 , 0.02G,999.9, 000000,
612910,99999, 20080603,   89.5,24,   62.3,24, 9999.9, 0, 9999.9, 0,   6.4,24,   6.0,24,   8.9, 999.9,  100.4*,  78.8*, 0.00G,999.9, 000000,
612910,99999, 20080604,   84.8,24,   63.0,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.4,24,  20.0,  34.0,   96.8*,  70.7 , 0.04G,999.9, 010010,
612910,99999, 20080605,   89.8,24,   62.4,24, 9999.9, 0, 9999.9, 0,   6.6,24,   3.6,24,   8.0, 999.9,  102.2*,  74.3 , 0.02G,999.9, 000000,
612910,99999, 20080606,   86.0,24,   63.9,24, 9999.9, 0, 9999.9, 0,   6.3,24,   5.7,24,  19.0,  30.9,   96.1 ,  71.6*, 0.00G,999.9, 010010,
612910,99999, 20080607,   88.8,24,   63.4,23, 9999.9, 0, 9999.9, 0,   6.5,20,   7.0,24,  11.1, 999.9,  102.2*,  77.0 , 0.04E,999.9, 000000,
612910,99999, 20080608,   89.6,24,   65.1,24, 9999.9, 0, 9999.9, 0,   6.6,24,   8.1,24,  15.0, 999.9,   99.5 ,  80.6*, 0.00I,999.9, 000010,
612910,99999, 20080609,   88.9,24,   63.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   6.0,24,  20.0,  34.0,  104.0*,  75.2*,99.99 ,999.9, 010010,
612910,99999, 20080610,   86.5,24,   66.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   4.2,24,  15.0, 999.9,  100.4*,  74.5 , 0.43E,999.9, 000010,
612910,99999, 20080611,   82.7,23,   66.8,23, 9999.9, 0, 9999.9, 0,   6.5,23,   6.3,23,  22.0,  35.0,   95.5 ,  73.8 , 0.00I,999.9, 000010,
612910,99999, 20080612,   85.5,24,   67.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.0,24,  22.9,  34.0,   97.0 ,  71.6*,99.99 ,999.9, 010010,
